tourney_id,tourney_name,surface,draw_size,tourney_level,tourney_date,match_num,winner_id,winner_seed,winner_entry,winner_name,winner_hand,winner_ht,winner_ioc,winner_age,loser_id,loser_seed,loser_entry,loser_name,loser_hand,loser_ht,loser_ioc,loser_age,score,best_of,round,minutes,w_ace,w_df,w_svpt,w_1stIn,w_1stWon,w_2ndWon,w_SvGms,w_bpSaved,w_bpFaced,l_ace,l_df,l_svpt,l_1stIn,l_1stWon,l_2ndWon,l_SvGms,l_bpSaved,l_bpFaced,winner_rank,winner_rank_points,loser_rank,loser_rank_points
2025-580,Australian Open,Hard,128,G,20250113,739,106198,18,,Hugo Dellien,R,180,BOL,31.5,109739,,,Maximilian Marterer,L,188,GER,29.5,6-3 6-3,3,Q1,68,2,0,48,37,28,7,9,1,2,2,0,61,42,23,11,9,4,8,123,488,185,313
2025-580,Australian Open,Hard,128,G,20250113,740,106034,,,Yasutaka Uchiyama,R,183,JPN,32.4,208004,11,,Harold Mayot,R,180,FRA,22.9,6-4 7-6(5),3,Q1,113,6,1,81,54,37,13,11,6,9,4,4,76,49,30,14,11,4,8,149,386,117,509
2025-580,Australian Open,Hard,128,G,20250113,741,209226,,,Adolfo Daniel Vallejo,R,183,PAR,20.7,202090,,,Adrian Andreev,R,175,BUL,23.6,6-4 6-4,3,Q1,92,5,3,73,52,33,11,10,2,4,3,4,53,31,20,10,10,2,6,234,248,217,265
2025-580,Australian Open,Hard,128,G,20250113,742,106283,,,Mitchell Krueger,R,188,USA,31.0,202262,,,Filip Cristian Jianu,R,180,ROU,23.3,6-3 6-4,3,Q1,92,7,0,49,35,26,10,10,3,4,3,0,75,42,22,17,9,10,14,146,396,218,265
2025-580,Australian Open,Hard,128,G,20250113,743,207213,,,Duje Ajdukovic,R,188,CRO,23.9,104755,23,,Richard Gasquet,R,183,FRA,38.5,7-6(4) 6-3,3,Q1,97,4,0,69,51,38,9,11,3,5,4,5,76,44,30,14,10,7,10,138,430,132,463
2025-580,Australian Open,Hard,128,G,20250113,744,202058,12,,Thiago Agustin Tirante,R,185,ARG,23.7,200514,,,Jurij Rodionov,L,191,AUT,25.6,7-6(5) 4-6 6-4,3,Q1,147,6,3,107,71,50,19,16,3,6,11,5,116,72,56,16,16,6,9,116,515,162,352
2025-580,Australian Open,Hard,128,G,20250113,745,208169,,,Titouan Droguet,R,191,FRA,23.5,123828,,,Jan Choinski,R,196,GBR,28.5,6-4 7-5,3,Q1,93,7,0,67,51,38,10,11,1,2,3,0,76,54,31,12,11,7,10,183,314,180,323
2025-580,Australian Open,Hard,128,G,20250113,746,209409,,,Coleman Wong,R,191,HKG,20.6,122078,,,Dmitry Popko,R,191,KAZ,28.2,7-5 3-6 7-5,3,Q1,127,10,2,89,57,50,16,17,6,7,8,0,110,64,46,28,16,8,10,171,340,197,296
2025-580,Australian Open,Hard,128,G,20250113,747,211663,,,Joao Fonseca,R,185,BRA,18.3,144870,29,,Federico Agustin Gomez,R,191,ARG,28.1,6-4 6-0,3,Q1,67,2,1,37,24,21,11,8,0,0,4,4,68,38,23,11,8,6,10,112,520,134,451
2025-580,Australian Open,Hard,128,G,20250113,748,202358,13,,Chun Hsin Tseng,R,175,TPE,23.4,206467,,,Federico Arnaboldi,R,185,ITA,24.5,6-2 6-4,3,Q1,69,1,3,44,22,17,16,9,1,2,4,3,64,42,26,7,9,9,13,119,501,233,251
2025-580,Australian Open,Hard,128,G,20250113,749,200273,,,Hady Habib,R,188,LIB,26.3,200516,,,Patrick Kypson,R,188,USA,25.2,6-4 7-6(6),3,Q1,94,22,1,75,46,37,13,11,1,2,7,1,76,60,40,10,11,3,5,219,264,213,268
2025-580,Australian Open,Hard,128,G,20250113,750,206889,,,Clement Chidekh,R,180,FRA,23.5,200335,,,Felipe Meligeni Alves,R,185,BRA,26.8,4-6 6-1 0-0 RET,3,Q1,83,10,6,53,28,23,12,9,3,5,6,1,65,43,24,10,8,8,11,192,302,148,389
2025-580,Australian Open,Hard,128,G,20250113,751,208843,27,,Jerome Kym,R,198,SUI,21.9,126646,,,Tim Van Rijthoven,R,188,NED,27.7,6-0 6-3,3,Q1,51,8,1,45,28,24,10,8,2,2,1,0,35,20,11,5,7,4,8,133,451,,
2025-580,Australian Open,Hard,128,G,20250113,752,111794,14,,Kamil Majchrzak,R,180,POL,29.0,105477,,,Marco Trungelliti,R,178,ARG,34.9,3-6 7-6(4) 6-3,3,Q1,158,6,4,118,66,49,26,15,13,16,8,3,95,58,44,15,15,2,4,122,491,140,417
2025-580,Australian Open,Hard,128,G,20250113,753,208260,,,Zachary Svajda,R,175,USA,22.1,111505,,,Enzo Couacaud,R,183,FRA,29.8,6-3 6-2,3,Q1,71,2,1,53,41,29,8,9,2,3,6,5,73,44,23,14,8,4,8,161,352,240,241
2025-580,Australian Open,Hard,128,G,20250113,754,126535,,,Carlos Taberner,R,183,ESP,27.4,210399,,WC,Edward Winter,R,178,AUS,20.3,6-4 7-5,3,Q1,120,2,6,83,50,36,17,11,10,11,3,3,65,43,29,12,11,3,6,196,296,568,61
2025-580,Australian Open,Hard,128,G,20250113,755,126129,19,,Billy Harris,R,193,GBR,29.9,202122,,,Yuta Shimizu,L,163,JPN,25.5,6-7(4) 6-4 6-4,3,Q1,133,6,2,99,66,50,20,16,2,2,10,1,86,56,45,18,16,2,4,127,474,193,299
2025-580,Australian Open,Hard,128,G,20250113,756,212021,,,Martin Landaluce,R,191,ESP,19.0,209920,15,,Raphael Collignon,R,191,BEL,23.0,6-3 6-3,3,Q1,85,2,2,63,44,34,8,9,6,6,1,4,57,31,20,13,9,3,6,142,414,120,498
2025-580,Australian Open,Hard,128,G,20250113,757,208389,,,James Trotter,R,183,JPN,25.4,105554,,,Daniel Evans,R,175,GBR,34.6,6-4 3-6 6-3,3,Q1,153,12,4,93,53,35,23,14,5,8,4,2,105,69,47,14,14,7,11,186,311,167,342
2025-580,Australian Open,Hard,128,G,20250113,758,207494,,,Dalibor Svrcina,R,178,CZE,22.2,200259,,,Ugo Blanchet,R,175,FRA,26.0,3-6 6-2 6-3,3,Q1,108,2,4,74,43,35,17,13,1,2,6,2,78,44,33,15,13,5,8,230,255,227,258
2025-580,Australian Open,Hard,128,G,20250113,759,126939,,,Khumoun Sultanov,R,180,UZB,26.2,123755,20,,Daniel Elahi Galan,R,191,COL,28.5,6-3 6-7(2) 7-5,3,Q1,158,7,4,127,74,56,24,17,12,13,9,2,101,64,45,21,16,3,6,216,265,128,473
2025-580,Australian Open,Hard,128,G,20250113,760,210530,16,,Learner Tien,L,180,USA,19.1,106296,,,Gregoire Barrere,R,183,FRA,30.9,4-6 7-6(4) 6-1,3,Q1,141,2,9,98,50,35,24,15,9,13,5,7,111,62,43,16,14,6,12,121,493,143,408
2025-580,Australian Open,Hard,128,G,20250113,761,126663,,,Juan Pablo Ficovich,R,191,ARG,27.9,206703,,,Paul Jubb,R,180,GBR,25.2,6-4 6-4,3,Q1,102,2,2,60,36,28,13,10,0,1,2,6,85,60,39,9,10,6,9,190,308,188,309
2025-580,Australian Open,Hard,128,G,20250113,762,200416,,,August Holmgren,R,188,DEN,26.7,210436,,WC,Hayden Jones,R,175,AUS,18.3,7-6(8) 4-6 7-6(8),3,Q1,184,16,4,113,73,62,20,17,3,4,4,3,127,93,66,22,17,9,9,199,287,975,15
2025-580,Australian Open,Hard,128,G,20250113,763,106075,21,,Jozef Kovalik,R,183,SVK,32.1,106071,,,Bernard Tomic,R,196,AUS,32.2,6-3 6-1,3,Q1,60,6,2,45,32,25,9,8,0,0,3,1,50,29,18,7,8,2,6,129,472,212,269
2025-580,Australian Open,Hard,128,G,20250113,764,136440,1,,Dominik Koepfer,L,180,GER,30.7,210319,,,Ethan Quinn,R,191,USA,20.8,3-6 7-5 6-1,3,Q2,120,1,6,86,47,35,16,14,3,7,5,5,88,56,34,13,14,2,8,124,485,166,343
2025-580,Australian Open,Hard,128,G,20250113,765,134329,,WC,Blake Ellis,R,191,AUS,26.0,133297,,,Yosuke Watanuki,R,180,JPN,26.7,6-1 6-4,3,Q2,63,9,2,49,32,25,11,9,0,0,6,2,45,22,14,13,8,1,4,337,149,346,146
2025-580,Australian Open,Hard,128,G,20250113,766,209279,,,Terence Atmane,L,193,FRA,23.0,208233,2,,Mattia Bellucci,L,175,ITA,23.6,7-6(7) 6-4,3,Q2,99,10,3,64,41,32,12,11,0,2,4,4,73,42,30,15,11,1,4,154,376,100,605
2025-580,Australian Open,Hard,128,G,20250113,767,127760,28,,Lukas Klein,R,193,SVK,26.8,208118,,,Eliot Spizzirri,R,183,USA,23.0,6-3 6-4,3,Q2,71,8,3,71,49,37,10,10,2,2,2,3,51,31,24,9,9,2,4,144,405,232,253
2025-580,Australian Open,Hard,128,G,20250113,768,210012,,,Henrique Rocha,R,180,POR,20.7,105916,3,,Marton Fucsovics,R,188,HUN,32.9,6-2 7-6(3),3,Q2,102,3,0,66,41,31,15,10,1,1,1,2,69,39,24,16,10,1,3,174,334,99,611
2025-580,Australian Open,Hard,128,G,20250113,769,209263,32,,Matteo Gigante,L,180,ITA,23.0,209903,,,Lukas Neumayer,R,183,AUT,22.3,6-3 6-4,3,Q2,76,12,4,53,39,31,8,10,1,2,4,4,72,41,27,13,9,6,9,145,403,221,262
2025-580,Australian Open,Hard,128,G,20250113,770,111153,4,,Christopher Eubanks,R,201,USA,28.6,208279,,,Alejandro Moro Canas,R,183,ESP,24.1,6-3 6-3,3,Q2,61,13,2,49,38,32,6,9,1,1,4,1,44,31,21,7,9,0,3,102,582,165,346
2025-580,Australian Open,Hard,128,G,20250113,771,207729,26,,Tristan Boyer,R,188,USA,23.7,144642,,,Tomas Barrios Vera,R,191,CHI,27.0,5-7 6-3 6-4,3,Q2,128,11,1,80,52,43,17,16,1,3,3,0,80,56,36,17,15,1,4,136,448,152,380
2025-580,Australian Open,Hard,128,G,20250113,772,208859,5,,Francesco Passaro,R,180,ITA,24.0,200266,,,Javier Barranco Cosano,L,180,ESP,26.1,4-6 6-3 7-6(8),3,Q2,173,8,2,111,78,55,15,16,4,7,4,9,122,68,46,24,15,16,19,104,571,229,255
2025-580,Australian Open,Hard,128,G,20250113,773,105932,,,Nikoloz Basilashvili,R,185,GEO,32.8,208230,,,Alibek Kachmazov,R,185,RUS,22.4,7-5 6-4,3,Q2,93,7,4,76,43,34,18,11,4,5,6,2,68,42,28,14,11,3,6,206,273,195,296
2025-580,Australian Open,Hard,128,G,20250113,774,106329,6,,Thiago Monteiro,L,183,BRA,30.6,208316,,,Valentin Royer,R,188,FRA,23.6,7-6(1) 6-3,3,Q2,88,12,1,72,47,41,13,11,7,7,8,1,55,38,31,8,10,0,1,105,566,209,272
2025-580,Australian Open,Hard,128,G,20250113,775,106293,,,Kimmer Coppejans,R,178,BEL,30.9,200473,31,,Valentin Vacherot,R,193,MON,26.1,6-4 7-6(3),3,Q2,78,7,0,58,43,39,9,11,0,0,8,2,70,53,36,11,11,1,2,363,138,200,286
2025-580,Australian Open,Hard,128,G,20250113,776,206904,,,Gauthier Onclin,R,180,BEL,23.8,206499,7,,Aleksandar Kovacevic,R,183,USA,26.3,3-6 7-6(5) 6-1,3,Q2,137,4,6,100,64,47,16,14,5,7,14,6,99,45,38,25,14,3,7,239,242,109,547
2025-580,Australian Open,Hard,128,G,20250113,777,111456,25,,Mackenzie Mcdonald,R,178,USA,29.7,200587,,,Brandon Holt,R,185,USA,26.7,6-4 6-4,3,Q2,80,14,1,64,43,33,8,10,5,6,8,0,67,50,29,12,10,2,5,130,464,210,271
2025-580,Australian Open,Hard,128,G,20250113,778,144826,,,Aziz Dougaz,L,188,TUN,27.8,133975,,,Benjamin Hassan,R,183,LBN,29.9,3-6 7-6(5) 6-4,3,Q2,129,5,5,101,62,39,29,16,9,11,7,6,99,63,53,17,15,6,8,231,254,223,260
2025-580,Australian Open,Hard,128,G,20250113,779,127339,,,Borna Gojo,R,196,CRO,26.8,200240,24,,Vit Kopriva,R,178,CZE,27.5,2-6 6-3 6-2,3,Q2,93,12,3,67,47,40,8,13,0,2,4,5,74,40,29,17,12,2,5,448,95,126,478
2025-580,Australian Open,Hard,128,G,20250113,780,210136,,,Mark Lajal,R,191,EST,21.6,200647,,,Sho Shimabukuro,R,180,JPN,27.4,2-6 7-6(6) 6-4,3,Q2,130,11,2,94,62,49,16,15,4,6,12,7,97,59,49,18,15,3,4,235,245,191,303
2025-580,Australian Open,Hard,128,G,20250113,781,210262,17,,Jaime Faria,R,188,POR,21.4,208013,,WC,Dane Sweeny,R,170,AUS,23.9,6-2 6-2,3,Q2,70,5,4,47,29,21,11,8,2,3,2,1,46,33,19,3,8,3,8,125,481,322,155
2025-580,Australian Open,Hard,128,G,20250113,782,106426,,,Cristian Garin,R,185,CHI,28.6,111513,10,,Laslo Djere,R,188,SRB,29.6,6-4 1-6 7-5,3,Q2,139,3,2,90,58,37,15,15,9,13,7,2,84,55,37,17,14,4,8,150,382,114,519
2025-580,Australian Open,Hard,128,G,20250113,783,106198,18,,Hugo Dellien,R,180,BOL,31.5,209874,,,Maks Kasnikowski,R,180,POL,21.5,3-6 7-5 6-2,3,Q2,126,6,1,76,48,38,17,15,1,2,6,3,93,61,45,15,14,3,6,123,488,214,267
2025-580,Australian Open,Hard,128,G,20250113,784,106034,,,Yasutaka Uchiyama,R,183,JPN,32.4,209226,,,Adolfo Daniel Vallejo,R,183,PAR,20.7,4-6 6-3 6-4,3,Q2,144,5,0,98,58,41,20,15,6,9,4,7,96,55,36,21,14,4,8,149,386,234,248
2025-580,Australian Open,Hard,128,G,20250113,785,106283,,,Mitchell Krueger,R,188,USA,31.0,207213,,,Duje Ajdukovic,R,188,CRO,23.9,6-4 6-3,3,Q2,68,7,1,60,39,31,11,10,2,3,6,1,47,33,23,6,9,0,3,146,396,138,430
2025-580,Australian Open,Hard,128,G,20250113,786,202058,12,,Thiago Agustin Tirante,R,185,ARG,23.7,208169,,,Titouan Droguet,R,191,FRA,23.5,6-4 7-6(4),3,Q2,96,6,3,71,33,28,24,11,5,5,8,2,67,42,30,17,11,1,2,116,515,183,314
2025-580,Australian Open,Hard,128,G,20250113,787,211663,,,Joao Fonseca,R,185,BRA,18.3,209409,,,Coleman Wong,R,191,HKG,20.6,6-0 6-3,3,Q2,53,6,1,38,28,24,5,8,0,0,4,3,55,37,19,6,7,3,8,112,520,171,340
2025-580,Australian Open,Hard,128,G,20250113,788,200273,,,Hady Habib,R,188,LIB,26.3,202358,13,,Chun Hsin Tseng,R,175,TPE,23.4,6-4 7-6(2),3,Q2,93,17,0,72,50,39,13,11,2,2,9,3,77,45,37,13,11,4,5,219,264,119,501
2025-580,Australian Open,Hard,128,G,20250113,789,206889,,,Clement Chidekh,R,180,FRA,23.5,208843,27,,Jerome Kym,R,198,SUI,21.9,6-7(0) 6-3 6-2,3,Q2,148,5,8,114,63,40,29,15,9,11,19,6,110,61,46,15,14,5,10,192,302,133,451
2025-580,Australian Open,Hard,128,G,20250113,790,111794,14,,Kamil Majchrzak,R,180,POL,29.0,208260,,,Zachary Svajda,R,175,USA,22.1,6-7(5) 6-1 6-2,3,Q2,102,10,2,82,59,50,13,14,2,2,9,2,85,57,36,16,13,2,6,122,491,161,352
2025-580,Australian Open,Hard,128,G,20250113,791,126129,19,,Billy Harris,R,193,GBR,29.9,126535,,,Carlos Taberner,R,183,ESP,27.4,6-1 6-2,3,Q2,70,8,1,43,26,23,11,8,1,1,1,5,51,27,17,7,7,5,9,127,474,196,296
2025-580,Australian Open,Hard,128,G,20250113,792,212021,,,Martin Landaluce,R,191,ESP,19.0,208389,,,James Trotter,R,183,JPN,25.4,6-4 7-5,3,Q2,106,3,6,66,44,36,9,11,2,3,10,4,75,45,31,14,11,4,7,142,414,186,311
2025-580,Australian Open,Hard,128,G,20250113,793,207494,,,Dalibor Svrcina,R,178,CZE,22.2,126939,,,Khumoun Sultanov,R,180,UZB,26.2,6-3 1-6 6-3,3,Q2,103,3,9,70,35,22,14,13,5,11,5,1,78,44,24,16,12,5,12,230,255,216,265
2025-580,Australian Open,Hard,128,G,20250113,794,210530,16,,Learner Tien,L,180,USA,19.1,126663,,,Juan Pablo Ficovich,R,191,ARG,27.9,6-4 6-2,3,Q2,72,16,2,51,37,32,8,9,4,4,4,3,61,41,26,7,9,1,4,121,493,190,308
2025-580,Australian Open,Hard,128,G,20250113,795,106075,21,,Jozef Kovalik,R,183,SVK,32.1,200416,,,August Holmgren,R,188,DEN,26.7,6-7(3) 6-3 7-5,3,Q2,164,6,8,130,79,52,27,17,9,12,8,2,90,56,41,16,16,1,6,129,472,199,287
2025-580,Australian Open,Hard,128,G,20250113,796,136440,1,,Dominik Koepfer,L,180,GER,30.7,134329,,WC,Blake Ellis,R,191,AUS,26.0,7-5 7-5,3,Q3,111,9,6,71,37,29,20,12,2,3,13,2,93,54,40,16,12,11,14,124,485,337,149
2025-580,Australian Open,Hard,128,G,20250113,797,127760,28,,Lukas Klein,R,193,SVK,26.8,209279,,,Terence Atmane,L,193,FRA,23.0,6-4 6-1,3,Q3,58,6,0,48,32,25,10,9,1,1,3,6,51,31,20,6,8,2,6,144,405,154,376
2025-580,Australian Open,Hard,128,G,20250113,798,209263,32,,Matteo Gigante,L,180,ITA,23.0,210012,,,Henrique Rocha,R,180,POR,20.7,6-4 7-5,3,Q3,87,6,4,66,41,30,17,11,1,2,8,4,62,41,30,10,11,2,5,145,403,174,334
2025-580,Australian Open,Hard,128,G,20250113,799,207729,26,,Tristan Boyer,R,188,USA,23.7,111153,4,,Christopher Eubanks,R,201,USA,28.6,6-4 6-4,3,Q3,78,3,1,53,32,25,15,10,0,0,7,0,69,44,29,13,10,5,7,136,448,102,582
2025-580,Australian Open,Hard,128,G,20250113,800,105932,,,Nikoloz Basilashvili,R,185,GEO,32.8,208859,5,,Francesco Passaro,R,180,ITA,24.0,6-3 6-3,3,Q3,83,8,9,78,43,31,19,9,6,6,7,3,63,46,32,5,9,3,6,206,273,104,571
2025-580,Australian Open,Hard,128,G,20250113,801,106329,6,,Thiago Monteiro,L,183,BRA,30.6,106293,,,Kimmer Coppejans,R,178,BEL,30.9,6-4 6-3,3,Q3,73,6,0,46,30,27,13,10,0,0,3,0,49,28,22,12,9,2,4,105,566,363,138
2025-580,Australian Open,Hard,128,G,20250113,802,206904,,,Gauthier Onclin,R,180,BEL,23.8,111456,25,,Mackenzie Mcdonald,R,178,USA,29.7,6-7(7) 7-6(5) 6-1,3,Q3,151,0,2,118,82,58,19,16,4,6,10,7,100,64,45,15,15,5,9,239,242,130,464
2025-580,Australian Open,Hard,128,G,20250113,803,144826,,,Aziz Dougaz,L,188,TUN,27.8,127339,,,Borna Gojo,R,196,CRO,26.8,6-4 3-6 6-1,3,Q3,120,14,3,92,61,45,15,13,7,8,4,4,85,43,33,19,13,4,7,231,254,448,95
2025-580,Australian Open,Hard,128,G,20250113,804,210262,17,,Jaime Faria,R,188,POR,21.4,210136,,,Mark Lajal,R,191,EST,21.6,6-4 2-6 6-4,3,Q3,126,15,9,92,54,45,13,14,3,5,7,5,88,61,44,13,14,3,5,125,481,235,245
2025-580,Australian Open,Hard,128,G,20250113,805,106426,,,Cristian Garin,R,185,CHI,28.6,106198,18,,Hugo Dellien,R,180,BOL,31.5,6-2 6-3,3,Q3,70,3,2,46,33,25,7,9,4,5,1,2,57,39,22,5,8,2,7,150,382,123,488
2025-580,Australian Open,Hard,128,G,20250113,806,106283,,,Mitchell Krueger,R,188,USA,31.0,106034,,,Yasutaka Uchiyama,R,183,JPN,32.4,6-3 6-7(5) 6-4,3,Q3,126,9,1,78,59,48,11,16,0,1,20,2,95,64,48,12,15,3,7,146,396,149,386
2025-580,Australian Open,Hard,128,G,20250113,807,211663,,,Joao Fonseca,R,185,BRA,18.3,202058,12,,Thiago Agustin Tirante,R,185,ARG,23.7,6-4 6-1,3,Q3,74,5,2,46,30,25,11,9,5,5,4,2,74,41,24,15,8,9,13,112,520,116,515
2025-580,Australian Open,Hard,128,G,20250113,808,200273,,,Hady Habib,R,188,LIB,26.3,206889,,,Clement Chidekh,R,180,FRA,23.5,6-4 3-6 7-6(8),3,Q3,156,21,4,101,64,45,12,16,3,8,1,7,153,95,60,25,15,21,26,219,264,192,302
2025-580,Australian Open,Hard,128,G,20250113,809,111794,14,,Kamil Majchrzak,R,180,POL,29.0,126129,19,,Billy Harris,R,193,GBR,29.9,7-5 6-2,3,Q3,101,10,0,66,43,33,11,10,5,6,5,3,77,46,31,10,10,11,15,122,491,127,474
2025-580,Australian Open,Hard,128,G,20250113,810,212021,,,Martin Landaluce,R,191,ESP,19.0,207494,,,Dalibor Svrcina,R,178,CZE,22.2,2-6 6-1 7-5,3,Q3,142,0,11,92,52,31,18,14,6,12,1,7,81,44,26,14,13,6,13,142,414,230,255
2025-580,Australian Open,Hard,128,G,20250113,811,210530,16,,Learner Tien,L,180,USA,19.1,106075,21,,Jozef Kovalik,R,183,SVK,32.1,6-3 6-4,3,Q3,69,7,5,54,28,25,16,10,1,1,7,5,53,32,23,11,9,1,3,121,493,129,472
2025-0375,Montpellier,Hard,28,A,20250127,358,206499,1,,Aleksandar Kovacevic,R,183,USA,26.4,105807,7,,Pablo Carreno Busta,R,188,ESP,33.5,6-3 7-6(4),3,Q2,100,10,1,64,45,40,10,11,2,2,4,0,77,46,35,14,10,6,7,102,577,151,367
2025-0375,Montpellier,Hard,28,A,20250127,357,105932,,,Nikoloz Basilashvili,R,185,GEO,32.9,208169,8,,Titouan Droguet,R,191,FRA,23.6,3-6 6-3 5-4 RET,3,Q2,122,9,2,73,35,29,24,13,0,1,14,3,94,52,42,19,14,3,5,178,323,175,326
2025-0375,Montpellier,Hard,28,A,20250127,356,208230,,,Alibek Kachmazov,R,185,RUS,22.4,126409,3,,Hugo Grenier,R,196,FRA,28.8,6-7(4) 6-2 6-1,3,Q2,159,10,2,124,73,48,28,13,14,15,10,9,102,63,42,14,14,5,11,199,299,190,311
2025-0375,Montpellier,Hard,28,A,20250127,355,106005,6,,Constant Lestienne,R,180,FRA,32.6,209279,4,,Terence Atmane,L,193,FRA,23.0,6-4 6-0,3,Q2,62,4,1,48,35,26,6,8,3,4,2,5,45,27,15,5,8,1,6,177,323,159,352
2025-0375,Montpellier,Hard,28,A,20250127,354,206499,1,,Aleksandar Kovacevic,R,183,USA,26.4,209850,,Alt,Robin Bertrand,R,178,FRA,21.8,7-6(4) 6-4,3,Q1,116,10,0,69,38,31,17,11,7,9,5,6,87,41,25,26,11,5,8,102,577,260,208
2025-0375,Montpellier,Hard,28,A,20250127,353,105807,7,,Pablo Carreno Busta,R,188,ESP,33.5,207494,,,Dalibor Svrcina,R,178,CZE,22.3,6-4 7-5,3,Q1,117,5,2,78,50,38,11,11,3,5,2,7,87,56,37,11,11,13,17,151,367,218,270
2025-0375,Montpellier,Hard,28,A,20250127,352,105932,,,Nikoloz Basilashvili,R,185,GEO,32.9,209263,2,,Matteo Gigante,L,180,ITA,23.0,6-3 7-5,3,Q1,95,4,0,69,35,25,21,11,2,3,9,5,80,47,30,15,10,6,9,178,323,150,368
2025-0375,Montpellier,Hard,28,A,20250127,351,208169,8,,Titouan Droguet,R,191,FRA,23.6,208316,,,Valentin Royer,R,188,FRA,23.6,4-6 6-3 7-6(4),3,Q1,137,19,2,103,57,46,23,16,4,7,3,3,92,53,37,23,15,3,6,175,326,206,287
2025-0375,Montpellier,Hard,28,A,20250127,350,126409,3,,Hugo Grenier,R,196,FRA,28.8,123921,,,Calvin Hemery,R,191,FRA,29.9,3-6 6-1 6-2,3,Q1,98,11,5,71,49,40,11,12,3,4,10,2,71,44,30,13,12,3,7,190,311,207,286
2025-0375,Montpellier,Hard,28,A,20250127,349,208230,,,Alibek Kachmazov,R,185,RUS,22.4,208279,5,,Alejandro Moro Canas,R,183,ESP,24.1,6-3 4-0 RET,3,Q1,73,6,0,54,30,23,11,7,6,7,0,2,40,29,13,4,6,4,8,199,299,163,347
2025-0375,Montpellier,Hard,28,A,20250127,348,209279,4,,Terence Atmane,L,193,FRA,23.0,206889,,WC,Clement Chidekh,R,180,FRA,23.6,6-4 4-6 6-4,3,Q1,123,12,8,95,49,39,19,15,6,9,2,6,81,50,35,17,15,2,6,159,352,184,317
2025-0375,Montpellier,Hard,28,A,20250127,347,106005,6,,Constant Lestienne,R,180,FRA,32.6,105332,,WC,Benoit Paire,R,196,FRA,35.7,6-0 6-4,3,Q1,57,2,3,49,25,18,14,8,2,3,4,5,49,27,15,8,8,1,6,177,323,410,114
2025-0424,Dallas,Hard,32,A,20250203,351,210319,7,,Ethan Quinn,R,191,USA,20.8,105902,1,,James Duckworth,R,183,AUS,33.0,7-6(4) 7-5,3,Q2,106,5,2,68,41,35,20,12,3,3,7,1,77,50,37,15,12,5,6,199,307,86,665
2025-0424,Dallas,Hard,32,A,20250203,350,111153,2,,Christopher Eubanks,R,201,USA,28.7,209957,,Alt,Jack Pinnington Jones,R,180,GBR,21.8,6-3 6-1,3,Q2,56,5,0,45,37,27,6,8,1,1,4,3,40,25,15,6,8,2,6,104,567,377,129
2025-0424,Dallas,Hard,32,A,20250203,349,111581,,PR,Michael Mmoh,R,188,USA,27.0,213141,,WC,Georgi Georgiev,R,,BUL,18.3,7-6(3) 6-3,3,Q2,100,8,2,64,40,30,15,11,3,5,4,0,56,40,26,9,10,0,3,422,106,1490,3
2025-0424,Dallas,Hard,32,A,20250203,348,200587,,,Brandon Holt,R,185,USA,26.8,202342,,WC,Ryan Seggerman,R,193,USA,25.4,6-2 6-3,3,Q2,65,0,1,57,48,35,3,9,5,6,3,1,52,32,18,8,8,5,9,179,324,429,104
2025-0424,Dallas,Hard,32,A,20250203,347,105902,1,,James Duckworth,R,183,AUS,33.0,208693,,WC,Eric Hadigian,U,,USA,25.2,6-1 6-1,3,Q1,54,3,0,32,23,21,7,7,0,0,6,3,43,27,15,4,7,3,8,86,665,956,16
2025-0424,Dallas,Hard,32,A,20250203,346,210319,7,,Ethan Quinn,R,191,USA,20.8,208389,,,James Trotter,R,183,JPN,25.5,7-6(4) 6-1,3,Q1,84,8,0,57,41,34,11,10,0,0,4,1,62,37,25,11,9,1,3,199,307,182,321
2025-0424,Dallas,Hard,32,A,20250203,345,111153,2,,Christopher Eubanks,R,201,USA,28.7,208854,,Alt,Aidan Mayo,R,183,USA,21.7,6-3 7-5,3,Q1,79,5,1,65,51,36,9,11,2,3,4,3,53,31,21,12,10,4,7,104,567,272,195
2025-0424,Dallas,Hard,32,A,20250203,344,209957,,Alt,Jack Pinnington Jones,R,180,GBR,21.8,208260,8,,Zachary Svajda,R,175,USA,22.1,1-6 7-6(4) 6-3,3,Q1,132,5,5,91,55,35,16,13,5,10,2,2,91,56,30,19,15,2,7,377,129,168,339
2025-0424,Dallas,Hard,32,A,20250203,343,111581,,PR,Michael Mmoh,R,188,USA,27.0,207729,3,,Tristan Boyer,R,188,USA,23.7,6-4 7-6(5),3,Q1,114,2,3,75,45,29,19,11,4,6,3,0,70,50,35,7,11,5,8,422,106,115,524
2025-0424,Dallas,Hard,32,A,20250203,342,213141,,WC,Georgi Georgiev,R,,BUL,18.3,105430,6,,Radu Albot,R,175,MDA,35.2,6-4 3-6 6-3,3,Q1,124,4,4,91,63,46,12,14,4,6,2,0,78,57,40,11,14,4,7,1490,3,157,357
2025-0424,Dallas,Hard,32,A,20250203,341,202342,,WC,Ryan Seggerman,R,193,USA,25.4,144870,4,,Federico Agustin Gomez,R,191,ARG,28.1,6-4 6-2,3,Q1,75,8,3,66,34,23,18,9,9,10,2,0,59,48,27,5,9,3,7,429,104,133,451
