tourney_id,tourney_name,surface,draw_size,tourney_level,tourney_date,match_num,winner_id,winner_seed,winner_entry,winner_name,winner_hand,winner_ht,winner_ioc,winner_age,loser_id,loser_seed,loser_entry,loser_name,loser_hand,loser_ht,loser_ioc,loser_age,score,best_of,round,minutes,w_ace,w_df,w_svpt,w_1stIn,w_1stWon,w_2ndWon,w_SvGms,w_bpSaved,w_bpFaced,l_ace,l_df,l_svpt,l_1stIn,l_1stWon,l_2ndWon,l_SvGms,l_bpSaved,l_bpFaced,winner_rank,winner_rank_points,loser_rank,loser_rank_points
2026-580,Australian Open,Hard,128,G,20260119,740,209857,,,Leandro Riedi,R,191,SUI,23.9,123828,11,,Jan Choinski,R,196,GBR,29.6,6-3 6-4,3,Q1,80,1,4,76,44,36,14,10,4,4,5,1,49,31,26,6,9,1,3,180,326,124,498
2026-580,Australian Open,Hard,128,G,20260119,741,106293,,,Kimmer Coppejans,R,178,BEL,31.9,117357,,A,Omar Jasika,L,183,AUS,28.6,7-6(2) 6-0,3,Q1,82,3,1,52,35,27,8,9,4,6,1,0,57,33,18,9,9,1,6,252,218,334,155
2026-580,Australian Open,Hard,128,G,20260119,742,200514,,,Jurij Rodionov,L,191,AUT,26.6,126663,,,Juan Pablo Ficovich,R,191,ARG,28.9,7-5 6-3,3,Q1,86,6,3,71,52,32,9,11,5,8,3,5,72,42,28,9,10,4,9,167,348,161,369
2026-580,Australian Open,Hard,128,G,20260119,743,208260,29,,Zachary Svajda,R,175,USA,23.1,200273,,,Hady Habib,R,188,LIB,27.4,6-1 6-3,3,Q1,53,9,2,45,28,23,10,8,0,0,5,2,47,23,12,11,8,4,8,143,431,249,223
2026-580,Australian Open,Hard,128,G,20260119,744,200711,,,Nicolas Mejia,R,183,COL,25.9,202261,12,,Otto Virtanen,R,193,FIN,24.5,6-3 3-6 6-4,3,Q1,122,5,1,81,50,35,19,14,3,5,15,2,88,61,42,14,14,7,10,169,345,126,488
2026-580,Australian Open,Hard,128,G,20260119,745,200059,,,Yibing Wu,R,183,CHN,26.2,106283,,,Mitchell Krueger,R,188,USA,32.0,7-5 6-4,3,Q1,102,5,0,68,45,34,12,11,0,1,5,1,81,60,36,12,11,5,8,168,347,205,287
2026-580,Australian Open,Hard,128,G,20260119,746,207729,,,Tristan Boyer,R,188,USA,24.7,209875,,,Alex Barrena,R,175,ARG,23.2,6-2 6-7(4) 6-2,3,Q1,125,6,2,83,53,40,18,14,0,1,1,4,97,58,41,16,14,7,12,181,326,190,312
2026-580,Australian Open,Hard,128,G,20260119,747,208859,27,,Francesco Passaro,R,180,ITA,25.0,210136,,,Mark Lajal,R,191,EST,22.6,7-6(4) 6-4,3,Q1,91,9,0,61,47,39,8,11,1,2,6,5,70,43,34,11,11,3,5,140,436,153,407
2026-580,Australian Open,Hard,128,G,20260119,748,105583,13,,Dusan Lajovic,R,183,SRB,35.5,207680,,,Facundo Diaz Acosta,L,183,ARG,25.0,7-6(3) 5-7 7-6(3),3,Q1,199,6,3,111,79,58,18,18,3,7,3,5,143,98,64,20,18,9,12,125,497,247,224
2026-580,Australian Open,Hard,128,G,20260119,749,209326,,,Murphy Cassone,R,188,USA,23.4,200318,,,Yu Hsiou Hsu,R,178,TPE,26.8,3-6 6-3 6-4,3,Q1,118,8,2,93,61,43,16,14,4,6,6,1,81,59,43,8,14,3,6,224,252,220,257
2026-580,Australian Open,Hard,128,G,20260119,750,205734,,,Thiago Seyboth Wild,R,185,BRA,25.8,208223,,,Alvaro Guillen Meza,R,175,ECU,23.0,7-5 6-3,3,Q1,93,4,2,66,44,33,14,11,4,4,1,0,53,34,28,9,10,4,6,217,263,195,305
2026-580,Australian Open,Hard,128,G,20260119,751,208353,24,,Francesco Maestrelli,R,196,ITA,23.0,105841,,,Lorenzo Giustino,R,180,ITA,34.3,7-6(4) 6-1,3,Q1,80,10,0,53,38,31,12,10,0,1,2,1,60,37,24,12,9,6,9,141,436,211,279
2026-580,Australian Open,Hard,128,G,20260119,752,209976,14,,Dino Prizmic,R,188,CRO,20.4,144821,,,Genaro Alberto Olivieri,R,175,ARG,27.4,6-1 6-4,3,Q1,71,2,1,47,34,28,9,9,3,3,0,2,51,37,22,7,8,3,6,127,481,231,247
2026-580,Australian Open,Hard,128,G,20260119,753,208361,,,Gustavo Heide,R,191,BRA,23.8,126652,,,Jay Clarke,R,183,GBR,27.4,6-3 6-3,3,Q1,111,8,3,63,42,32,9,9,2,2,1,0,75,40,26,16,9,8,11,241,232,178,330
2026-580,Australian Open,Hard,128,G,20260119,754,209259,,,Arthur Fery,R,175,GBR,23.5,210399,,WC,Edward Winter,R,178,AUS,21.3,6-2 6-4,3,Q1,99,4,1,55,40,30,9,9,1,2,0,2,73,51,29,8,9,9,13,186,316,498,87
2026-580,Australian Open,Hard,128,G,20260119,755,106071,,,Bernard Tomic,R,196,AUS,33.2,106198,25,,Hugo Dellien,R,180,BOL,32.5,6-3 6-3,3,Q1,72,6,0,54,39,31,8,9,3,3,1,1,60,46,25,8,9,5,8,185,317,137,438
2026-580,Australian Open,Hard,128,G,20260119,756,208210,,,Chris Rodesch,R,198,LUX,24.5,126129,15,,Billy Harris,R,193,GBR,30.9,6-3 6-4,3,Q1,106,9,5,73,50,37,10,10,6,7,6,0,69,39,23,16,9,10,13,209,281,121,499
2026-580,Australian Open,Hard,128,G,20260119,757,212588,,,Rafael Jodar,U,,ESP,19.3,111454,,WC,Li Tu,R,183,AUS,29.6,6-2 6-1,3,Q1,61,4,0,42,28,22,6,8,2,3,1,4,54,35,17,4,7,5,11,150,418,394,120
2026-580,Australian Open,Hard,128,G,20260119,758,206750,,,Daniil Glinka,L,188,EST,25.6,202127,,,Clement Tabur,R,173,FRA,25.9,5-7 6-3 6-4,3,Q1,134,12,2,103,66,40,19,16,8,13,2,4,92,55,37,13,15,7,14,200,297,202,294
2026-580,Australian Open,Hard,128,G,20260119,759,209414,,,Luca Van Assche,R,178,FRA,21.6,121411,22,,Moez Echargui,R,178,TUN,33.0,6-4 6-4,3,Q1,97,1,2,53,28,22,17,10,1,2,3,1,60,36,24,12,10,5,8,165,352,134,448
2026-580,Australian Open,Hard,128,G,20260119,760,106148,16,,Roberto Carballes Baena,R,183,ESP,32.8,207884,,,Arthur Bouquier,R,188,FRA,25.0,6-2 6-2,3,Q1,63,1,1,41,24,21,13,8,2,2,2,2,50,30,18,7,8,8,12,147,427,229,247
2026-580,Australian Open,Hard,128,G,20260119,761,211451,,,Gilles Arnaud Bailly,R,180,BEL,20.3,209957,,,Jack Pinnington Jones,R,180,GBR,22.8,6-4 6-4,3,Q1,99,1,3,62,39,27,11,10,4,6,5,6,59,33,20,13,10,4,8,208,283,197,300
2026-580,Australian Open,Hard,128,G,20260119,762,102093,,,Martin Damm,L,203,USA,22.3,206904,,,Gauthier Onclin,R,180,BEL,24.8,6-3 3-6 6-4,3,Q1,123,25,8,83,55,45,9,14,3,5,1,6,91,50,31,24,14,0,3,177,333,269,200
2026-580,Australian Open,Hard,128,G,20260119,763,208169,,,Titouan Droguet,R,191,FRA,24.5,111797,21,,Nicolas Jarry,R,201,CHI,30.2,6-4 6-3,3,Q1,81,7,0,50,33,28,12,10,2,3,2,0,61,42,26,9,9,2,5,155,404,133,451
2026-580,Australian Open,Hard,128,G,20260119,764,210262,,,Jaime Faria,R,188,POR,22.4,133975,,,Benjamin Hassan,R,183,LBN,30.9,6-3 6-4,3,Q2,59,4,2,53,39,33,9,10,5,5,7,2,57,36,24,10,9,4,6,151,413,259,208
2026-580,Australian Open,Hard,128,G,20260119,765,105477,18,,Marco Trungelliti,R,178,ARG,35.9,210012,,,Henrique Rocha,R,180,POR,21.7,7-5 4-6 6-3,3,Q2,146,4,5,100,57,40,24,16,5,7,12,5,101,57,42,22,15,11,14,130,468,158,394
2026-580,Australian Open,Hard,128,G,20260119,766,210338,,,Arthur Gea,R,180,FRA,21.0,208882,2,,Roman Andres Burruchaga,R,183,ARG,23.9,6-2 6-3,3,Q2,79,3,3,67,49,37,7,9,6,6,2,3,46,27,18,8,8,0,3,198,300,104,604
2026-580,Australian Open,Hard,128,G,20260119,767,209226,30,,Adolfo Daniel Vallejo,R,183,PAR,21.7,210748,,,Federico Cina,R,183,ITA,18.8,4-6 6-2 6-3,3,Q2,108,6,6,88,61,47,14,14,8,9,6,2,71,38,31,14,13,1,4,146,428,237,240
2026-580,Australian Open,Hard,128,G,20260119,768,105732,,,Pierre Hugues Herbert,R,188,FRA,34.8,208293,,,Gonzalo Bueno,R,173,PER,21.7,7-5 6-2,3,Q2,79,10,2,56,34,30,11,10,0,0,0,5,65,48,30,9,10,6,9,157,399,215,271
2026-580,Australian Open,Hard,128,G,20260119,769,149282,23,,Nicolai Budkov Kjaer,R,188,NOR,19.3,210317,,,James Mccabe,R,188,AUS,22.5,4-6 6-3 7-6(6),3,Q2,157,9,2,99,63,48,20,16,1,3,9,0,100,68,50,16,15,8,10,135,446,173,337
2026-580,Australian Open,Hard,128,G,20260119,770,210116,,,Michael Zheng,R,188,USA,21.9,144642,4,,Tomas Barrios Vera,R,191,CHI,28.1,6-4 6-7(5) 6-2,3,Q2,147,8,0,92,56,41,20,15,8,11,5,2,110,83,52,11,15,8,14,174,337,107,565
2026-580,Australian Open,Hard,128,G,20260119,771,127760,28,,Lukas Klein,R,193,SVK,27.8,210017,,,Daniel Merida Aguilar,R,188,ESP,21.3,6-3 6-7(2) 6-4,3,Q2,140,5,3,116,79,56,16,16,11,13,4,4,108,68,44,19,15,7,11,136,444,164,353
2026-580,Australian Open,Hard,128,G,20260119,772,206748,,,Giulio Zeppieri,L,183,ITA,24.1,200587,5,,Brandon Holt,R,185,USA,27.7,6-7(4) 7-5 6-4,3,Q2,147,13,6,118,71,57,23,17,4,4,9,1,111,77,56,19,17,4,6,156,402,109,553
2026-580,Australian Open,Hard,128,G,20260119,773,210536,,,Rei Sakamoto,R,193,JPN,19.5,212256,32,,Colton Smith,U,,USA,22.8,6-4 6-4,3,Q2,81,4,2,51,35,30,11,10,2,2,10,2,69,51,35,6,10,4,6,203,292,148,424
2026-580,Australian Open,Hard,128,G,20260119,774,111456,6,,Mackenzie Mcdonald,R,178,USA,30.7,126409,,,Hugo Grenier,R,196,FRA,29.8,7-6(4) 6-1,3,Q2,85,5,0,73,52,34,15,10,11,12,3,3,52,31,21,10,9,0,3,113,546,179,327
2026-580,Australian Open,Hard,128,G,20260119,775,208119,20,,Liam Draxl,R,185,CAN,24.1,126964,,,Vitaliy Sachko,R,188,UKR,28.5,6-3 5-7 7-6(7),3,Q2,171,10,3,108,65,38,28,17,7,11,7,5,95,60,38,22,16,3,7,145,429,166,349
2026-580,Australian Open,Hard,128,G,20260119,776,210696,7,,Alexander Blockx,R,191,BEL,20.7,144684,,,Alex Molcan,L,178,SVK,28.1,6-1 6-1,3,Q2,58,5,1,37,23,20,8,7,0,0,1,4,53,31,14,9,7,2,7,96,653,206,286
2026-580,Australian Open,Hard,128,G,20260119,777,106186,,,Jason Kubler,R,178,AUS,32.6,209147,17,,Vilius Gaubas,R,178,LTU,21.0,7-5 6-2,3,Q2,112,9,0,61,47,39,5,10,8,9,3,1,86,59,36,11,10,7,11,194,305,129,469
2026-580,Australian Open,Hard,128,G,20260119,778,207785,,,George Loffhagen,R,188,GBR,24.7,106415,8,,Yoshihito Nishioka,L,170,JPN,30.3,6-3 3-1 RET,3,Q2,72,3,3,53,26,20,11,7,5,6,1,0,35,26,13,4,6,1,4,212,278,115,528
2026-580,Australian Open,Hard,128,G,20260119,779,210460,,,Nishesh Basavareddy,R,180,USA,20.7,124116,19,,Sebastian Ofner,R,191,AUT,29.6,4-6 6-4 7-6(11),3,Q2,151,9,6,107,56,43,29,16,3,4,13,8,113,65,52,21,16,4,5,242,230,131,463
2026-580,Australian Open,Hard,128,G,20260119,780,111200,,,Elias Ymer,R,185,SWE,29.7,209284,9,,Elmer Moller,R,183,DEN,22.5,4-6 6-4 7-5,3,Q2,146,2,5,96,64,47,16,16,4,7,4,8,93,55,41,16,16,1,5,175,337,119,517
2026-580,Australian Open,Hard,128,G,20260119,781,209409,,,Coleman Wong,R,191,HKG,21.6,208010,,,Pablo Llamas Ruiz,R,188,ESP,23.2,7-6(7) 6-0,3,Q2,76,12,1,57,41,29,12,9,1,2,1,2,70,47,28,10,9,8,12,132,456,213,274
2026-580,Australian Open,Hard,128,G,20260119,782,105882,,,Stefano Travaglia,R,185,ITA,34.0,212021,,,Martin Landaluce,R,191,ESP,20.0,4-6 6-1 6-4,3,Q2,107,9,6,85,43,33,25,14,3,4,6,4,73,43,31,15,13,4,7,191,308,149,420
2026-580,Australian Open,Hard,128,G,20260119,783,208013,,,Dane Sweeny,R,170,AUS,24.9,208843,,,Jerome Kym,R,198,SUI,22.9,6-4 6-4,3,Q2,97,4,4,73,44,36,12,10,9,9,15,4,72,44,33,10,10,5,7,182,325,187,315
2026-580,Australian Open,Hard,128,G,20260119,784,106293,,,Kimmer Coppejans,R,178,BEL,31.9,209857,,,Leandro Riedi,R,191,SUI,23.9,3-6 6-3 6-4,3,Q2,119,10,2,78,47,36,15,14,0,3,7,1,98,59,39,17,14,10,14,252,218,180,326
2026-580,Australian Open,Hard,128,G,20260119,785,208260,29,,Zachary Svajda,R,175,USA,23.1,200514,,,Jurij Rodionov,L,191,AUT,26.6,6-1 6-4,3,Q2,58,7,0,52,34,26,10,9,2,3,7,1,51,33,21,4,8,1,5,143,431,167,348
2026-580,Australian Open,Hard,128,G,20260119,786,200059,,,Yibing Wu,R,183,CHN,26.2,200711,,,Nicolas Mejia,R,183,COL,25.9,6-4 6-4,3,Q2,104,3,1,61,37,24,15,10,4,6,1,2,62,40,28,6,10,2,6,168,347,169,345
2026-580,Australian Open,Hard,128,G,20260119,787,207729,,,Tristan Boyer,R,188,USA,24.7,208859,27,,Francesco Passaro,R,180,ITA,25.0,6-7(4) 6-4 6-2,3,Q2,163,7,3,128,85,57,17,15,12,15,13,4,105,70,45,12,15,4,10,181,326,140,436
2026-580,Australian Open,Hard,128,G,20260119,788,105583,13,,Dusan Lajovic,R,183,SRB,35.5,209326,,,Murphy Cassone,R,188,USA,23.4,7-5 6-3,3,Q2,82,4,1,63,45,34,9,11,2,3,3,0,55,36,22,12,10,2,5,125,497,224,252
2026-580,Australian Open,Hard,128,G,20260119,789,208353,24,,Francesco Maestrelli,R,196,ITA,23.0,205734,,,Thiago Seyboth Wild,R,185,BRA,25.8,7-6(2) 6-4,3,Q2,96,5,2,67,41,34,15,11,3,4,4,1,61,41,29,13,11,0,2,141,436,217,263
2026-580,Australian Open,Hard,128,G,20260119,790,209976,14,,Dino Prizmic,R,188,CRO,20.4,208361,,,Gustavo Heide,R,191,BRA,23.8,7-5 6-2,3,Q2,112,1,2,62,35,29,12,10,4,5,4,6,78,43,27,15,10,6,10,127,481,241,232
2026-580,Australian Open,Hard,128,G,20260119,791,209259,,,Arthur Fery,R,175,GBR,23.5,106071,,,Bernard Tomic,R,196,AUS,33.2,6-4 6-2,3,Q2,68,5,0,53,34,23,15,9,0,1,4,1,54,34,19,8,9,4,8,186,316,185,317
2026-580,Australian Open,Hard,128,G,20260119,792,212588,,,Rafael Jodar,U,,ESP,19.3,208210,,,Chris Rodesch,R,198,LUX,24.5,7-6(10) 6-3,3,Q2,99,1,2,76,54,40,11,11,4,6,2,3,67,46,32,10,10,1,4,150,418,209,281
2026-580,Australian Open,Hard,128,G,20260119,793,209414,,,Luca Van Assche,R,178,FRA,21.6,206750,,,Daniil Glinka,L,188,EST,25.6,6-3 6-0,3,Q2,76,4,0,56,42,28,11,8,6,6,1,2,39,21,12,6,7,1,5,165,352,200,297
2026-580,Australian Open,Hard,128,G,20260119,794,211451,,,Gilles Arnaud Bailly,R,180,BEL,20.3,106148,16,,Roberto Carballes Baena,R,183,ESP,32.8,7-6(4) 6-7(3) 6-2,3,Q2,224,3,1,146,98,66,25,16,12,13,7,2,106,76,54,15,16,2,5,208,283,147,427
2026-580,Australian Open,Hard,128,G,20260119,795,102093,,,Martin Damm,L,203,USA,22.3,208169,,,Titouan Droguet,R,191,FRA,24.5,6-4 6-3,3,Q2,73,6,5,59,38,32,7,10,0,1,8,0,47,27,19,9,9,1,4,177,333,155,404
2026-580,Australian Open,Hard,128,G,20260119,796,210262,,,Jaime Faria,R,188,POR,22.4,105477,18,,Marco Trungelliti,R,178,ARG,35.9,7-6(5) 6-3,3,Q3,96,6,2,58,39,26,12,11,2,5,6,2,73,47,29,9,10,4,9,151,413,130,468
2026-580,Australian Open,Hard,128,G,20260119,797,210338,,,Arthur Gea,R,180,FRA,21.0,209226,30,,Adolfo Daniel Vallejo,R,183,PAR,21.7,6-2 6-2,3,Q3,69,3,2,48,24,16,16,8,4,5,1,1,50,35,18,5,8,5,10,198,300,146,428
2026-580,Australian Open,Hard,128,G,20260119,798,149282,23,,Nicolai Budkov Kjaer,R,188,NOR,19.3,105732,,,Pierre Hugues Herbert,R,188,FRA,34.8,6-2 6-3,3,Q3,62,5,1,47,33,28,9,9,2,2,9,3,48,30,21,7,8,3,6,135,446,157,399
2026-580,Australian Open,Hard,128,G,20260119,799,210116,,,Michael Zheng,R,188,USA,21.9,127760,28,,Lukas Klein,R,193,SVK,27.8,4-6 6-3 7-6(10),3,Q3,140,10,0,97,60,48,20,16,7,9,1,3,113,78,53,19,15,6,9,174,337,136,444
2026-580,Australian Open,Hard,128,G,20260119,800,210536,,,Rei Sakamoto,R,193,JPN,19.5,206748,,,Giulio Zeppieri,L,183,ITA,24.1,6-2 6-2,3,Q3,69,5,0,47,28,21,15,8,1,1,6,1,59,38,23,8,8,6,10,203,292,156,402
2026-580,Australian Open,Hard,128,G,20260119,801,208119,20,,Liam Draxl,R,185,CAN,24.1,111456,6,,Mackenzie Mcdonald,R,178,USA,30.7,3-6 7-6(2) 6-2,3,Q3,148,9,5,102,64,44,14,15,9,14,5,2,94,60,34,18,14,3,8,145,429,113,546
2026-580,Australian Open,Hard,128,G,20260119,802,106186,,,Jason Kubler,R,178,AUS,32.6,210696,7,,Alexander Blockx,R,191,BEL,20.7,3-6 6-3 1-0 RET,3,Q3,98,8,2,67,40,32,13,10,7,8,5,1,59,30,25,15,9,2,4,194,305,96,653
2026-580,Australian Open,Hard,128,G,20260119,803,210460,,,Nishesh Basavareddy,R,180,USA,20.7,207785,,,George Loffhagen,R,188,GBR,24.7,5-7 6-4 6-4,3,Q3,176,7,8,117,56,41,35,16,14,15,10,3,102,61,45,21,16,5,7,242,230,212,278
2026-580,Australian Open,Hard,128,G,20260119,804,111200,,,Elias Ymer,R,185,SWE,29.7,209409,,,Coleman Wong,R,191,HKG,21.6,7-6(4) 4-6 6-3,3,Q3,135,10,4,110,73,56,15,16,4,6,21,2,89,56,44,16,15,0,2,175,337,132,456
2026-580,Australian Open,Hard,128,G,20260119,805,208013,,,Dane Sweeny,R,170,AUS,24.9,105882,,,Stefano Travaglia,R,185,ITA,34.0,7-6(5) 7-6(3),3,Q3,129,4,2,82,56,37,18,12,2,4,14,5,100,57,43,17,12,11,13,182,325,191,308
2026-580,Australian Open,Hard,128,G,20260119,806,208260,29,,Zachary Svajda,R,175,USA,23.1,106293,,,Kimmer Coppejans,R,178,BEL,31.9,7-6(5) 6-2,3,Q3,91,8,1,58,33,28,19,10,2,2,10,0,79,47,32,17,10,4,6,143,431,252,218
2026-580,Australian Open,Hard,128,G,20260119,807,200059,,,Yibing Wu,R,183,CHN,26.2,207729,,,Tristan Boyer,R,188,USA,24.7,6-3 6-2,3,Q3,72,5,1,55,32,23,13,9,6,7,2,0,51,34,18,8,8,0,4,168,347,181,326
2026-580,Australian Open,Hard,128,G,20260119,808,208353,24,,Francesco Maestrelli,R,196,ITA,23.0,105583,13,,Dusan Lajovic,R,183,SRB,35.5,4-6 6-4 6-3,3,Q3,137,9,2,100,62,47,20,15,8,9,9,3,101,68,48,15,14,8,10,141,436,125,497
2026-580,Australian Open,Hard,128,G,20260119,809,209259,,,Arthur Fery,R,175,GBR,23.5,209976,14,,Dino Prizmic,R,188,CRO,20.4,6-4 6-1,3,Q3,90,2,0,53,35,26,11,9,4,4,2,3,61,34,18,14,8,3,7,186,316,127,481
2026-580,Australian Open,Hard,128,G,20260119,810,212588,,,Rafael Jodar,U,,ESP,19.3,209414,,,Luca Van Assche,R,178,FRA,21.6,6-3 0-6 6-1,3,Q3,113,7,2,76,52,33,8,11,3,7,2,4,78,52,32,11,11,6,11,150,418,165,352
2026-580,Australian Open,Hard,128,G,20260119,811,102093,,,Martin Damm,L,203,USA,22.3,211451,,,Gilles Arnaud Bailly,R,180,BEL,20.3,7-5 7-5,3,Q3,123,13,3,60,38,33,15,12,0,0,4,2,86,51,37,18,12,6,8,177,333,208,283
2026-0375,Montpellier,Hard,28,A,20260202,358,102093,7,,Martin Damm,L,203,USA,22.3,202127,,,Clement Tabur,R,173,FRA,26.0,7-6(5) 6-7(3) 7-6(8),3,Q2,173,36,4,131,98,78,16,18,2,2,14,0,126,90,71,21,18,7,7,160,373,215,266
2026-0375,Montpellier,Hard,28,A,20260202,357,208169,5,,Titouan Droguet,R,191,FRA,24.6,200259,2,,Ugo Blanchet,R,175,FRA,27.0,4-6 7-6(4) 6-2,3,Q2,137,14,2,92,53,42,20,15,1,3,9,5,108,50,34,33,15,3,6,150,403,174,343
2026-0375,Montpellier,Hard,28,A,20260202,356,131934,,Alt,Andrea Vavassori,R,193,ITA,30.7,126409,8,,Hugo Grenier,R,196,FRA,29.8,6-3 7-6(1),3,Q2,96,10,3,68,45,38,13,11,1,1,6,3,61,42,31,10,10,4,5,282,185,189,324
2026-0375,Montpellier,Hard,28,A,20260202,355,213608,,WC,Moise Kouame,R,,FRA,16.9,206889,,,Clement Chidekh,R,180,FRA,24.6,7-5 6-7(6) 6-3,3,Q2,172,7,9,120,69,48,26,17,10,13,3,7,124,71,47,24,16,12,17,552,70,202,298
2026-0375,Montpellier,Hard,28,A,20260202,354,202127,,,Clement Tabur,R,173,FRA,26.0,126129,1,,Billy Harris,R,193,GBR,31.0,4-6 7-6(3) 6-2,3,Q1,126,6,4,87,49,39,24,15,0,1,8,1,94,61,45,18,15,4,6,215,266,129,491
2026-0375,Montpellier,Hard,28,A,20260202,353,102093,7,,Martin Damm,L,203,USA,22.3,200188,,WC,Matteo Martineau,R,183,FRA,27.0,7-6(7) 6-4,3,Q1,109,13,4,79,47,38,18,11,5,5,9,1,72,52,41,9,11,4,5,160,373,334,149
2026-0375,Montpellier,Hard,28,A,20260202,352,200259,2,,Ugo Blanchet,R,175,FRA,27.0,126523,,,Bernabe Zapata Miralles,R,183,ESP,29.0,6-2 6-0,3,Q1,44,4,2,34,17,16,13,7,0,0,1,1,39,28,14,2,7,0,5,174,343,466,94
2026-0375,Montpellier,Hard,28,A,20260202,351,208169,5,,Titouan Droguet,R,191,FRA,24.6,209850,,,Robin Bertrand,R,178,FRA,22.8,6-1 6-2,3,Q1,55,5,2,45,30,24,9,8,0,0,1,8,41,24,14,4,7,2,6,150,403,293,180
2026-0375,Montpellier,Hard,28,A,20260202,350,131934,,Alt,Andrea Vavassori,R,193,ITA,30.7,106148,3,,Roberto Carballes Baena,R,183,ESP,32.8,7-6(8) 6-4,3,Q1,100,12,1,63,43,39,11,11,0,0,7,1,64,36,28,18,11,0,1,282,185,175,343
2026-0375,Montpellier,Hard,28,A,20260202,349,126409,8,,Hugo Grenier,R,196,FRA,29.8,144972,,,Geoffrey Blancaneaux,R,180,FRA,27.4,3-6 6-3 7-6(4),3,Q1,144,11,3,100,75,53,13,15,3,5,13,4,91,56,45,18,15,5,7,189,324,256,211
2026-0375,Montpellier,Hard,28,A,20260202,348,206889,,,Clement Chidekh,R,180,FRA,24.6,212021,4,,Martin Landaluce,R,191,ESP,20.0,6-4 3-6 7-5,3,Q1,153,5,6,105,63,37,22,16,8,14,8,5,103,72,46,12,15,6,12,202,298,154,388
2026-0375,Montpellier,Hard,28,A,20260202,347,213608,,WC,Moise Kouame,R,,FRA,16.9,111200,6,,Elias Ymer,R,185,SWE,29.8,6-4 4-6 7-5,3,Q1,160,4,4,106,60,40,28,16,8,10,3,3,102,62,43,21,16,9,12,552,70,159,376
2026-0506,Buenos Aires,Clay,28,A,20260209,357,126504,1,,Andrea Pellegrino,R,185,ITA,28.8,205734,5,,Thiago Seyboth Wild,R,185,BRA,25.9,7-6(9) 6-1,3,Q2,122,6,1,73,37,29,20,9,3,3,6,1,73,47,27,16,10,2,5,145,434,197,305
2026-0506,Buenos Aires,Clay,28,A,20260209,356,106198,2,,Hugo Dellien,R,180,BOL,32.6,106329,6,,Thiago Monteiro,L,183,BRA,31.6,6-1 6-3,3,Q2,69,4,1,52,42,30,7,8,5,5,2,2,40,23,14,6,8,1,5,167,355,209,283
2026-0506,Buenos Aires,Clay,28,A,20260209,355,208859,3,,Francesco Passaro,R,180,ITA,25.0,106065,7,,Marco Cecchinato,R,185,ITA,33.3,5-7 6-4 6-2,3,Q2,143,10,3,87,65,53,7,15,3,5,2,1,110,76,44,19,15,8,12,159,376,217,266
2026-0506,Buenos Aires,Clay,28,A,20260209,354,210510,,,Lautaro Midon,U,,ARG,21.8,123755,4,,Daniel Elahi Galan,R,191,COL,29.6,6-4 4-6 6-3,3,Q2,141,6,2,92,54,37,17,15,5,10,2,3,85,60,33,12,14,4,10,229,245,187,323
2026-0506,Buenos Aires,Clay,28,A,20260209,353,126504,1,,Andrea Pellegrino,R,185,ITA,28.8,210412,,WC,Juan Manuel La Serna,L,188,ARG,22.0,6-1 6-3,3,Q1,70,2,1,42,22,17,16,8,1,1,2,3,51,33,19,9,8,5,9,145,434,360,132
2026-0506,Buenos Aires,Clay,28,A,20260209,352,205734,5,,Thiago Seyboth Wild,R,185,BRA,25.9,105911,,,Andrea Collarini,L,183,ARG,34.0,7-6(8) 6-7(4) 6-4,3,Q1,231,9,4,132,88,65,24,17,5,7,4,2,130,87,63,22,17,5,8,197,305,233,244
2026-0506,Buenos Aires,Clay,28,A,20260209,351,106198,2,,Hugo Dellien,R,180,BOL,32.6,144821,,,Genaro Alberto Olivieri,R,175,ARG,27.5,6-1 6-4,3,Q1,74,2,0,55,48,27,5,9,2,4,2,0,45,36,20,0,8,3,8,167,355,227,247
2026-0506,Buenos Aires,Clay,28,A,20260209,350,106329,6,,Thiago Monteiro,L,183,BRA,31.6,106162,,Alt,Franco Agamenone,R,191,ITA,32.8,6-4 6-0,3,Q1,77,3,0,48,33,26,9,8,3,3,4,3,53,34,17,10,8,4,8,209,283,260,204
2026-0506,Buenos Aires,Clay,28,A,20260209,349,208859,3,,Francesco Passaro,R,180,ITA,25.0,106044,,Alt,Nicolas Kicker,R,178,ARG,33.4,6-3 6-3,3,Q1,90,8,0,55,41,30,11,9,3,3,3,1,60,40,26,8,9,5,8,159,376,267,200
2026-0506,Buenos Aires,Clay,28,A,20260209,348,106065,7,,Marco Cecchinato,R,185,ITA,33.3,144973,,,Santiago Fa Rodriguez Taverna,R,191,ARG,26.5,6-3 6-3,3,Q1,81,1,0,48,32,25,11,9,0,0,3,4,70,40,24,14,9,6,9,217,266,228,246
2026-0506,Buenos Aires,Clay,28,A,20260209,347,123755,4,,Daniel Elahi Galan,R,191,COL,29.6,208913,,WC,Juan Bautista Torres,R,178,ARG,23.8,6-2 7-6(4),3,Q1,96,1,1,59,45,32,10,10,0,1,1,0,55,34,21,12,10,0,3,187,323,346,141
2026-0506,Buenos Aires,Clay,28,A,20260209,346,210510,,,Lautaro Midon,U,,ARG,21.8,200335,8,,Felipe Meligeni Alves,R,185,BRA,27.9,6-2 6-2,3,Q1,79,7,1,54,36,25,8,8,5,7,0,2,57,44,21,3,8,4,10,229,245,234,243
